,id,name,href,company,gbfs_href,location.latitude,location.longitude,location.city,location.country,system,source,ebikes,license.name,license.url,scooters,instances
494,nextbike-mladoboleslavsko-mlada-boleslav,nextbike Mladoboleslavsko,/v2/networks/nextbike-mladoboleslavsko-mlada-boleslav,['Nextbike GmbH'],,50.4278,14.8999,Mladá Boleslav,CZ,Nextbike,,,,,,
495,nextbike-mladoboleslavsko-mnichovo-hradiste,nextbike Mladoboleslavsko,/v2/networks/nextbike-mladoboleslavsko-mnichovo-hradiste,['Nextbike GmbH'],,50.5218,14.9741,Mnichovo Hradiště,CZ,Nextbike,,,,,,
496,nextbike-modling,Nextbike,/v2/networks/nextbike-modling,['Nextbike GmbH'],,48.1047,16.3202,Mödling,AT,Nextbike,,,,,,
497,nextbike-most,nextbike Most,/v2/networks/nextbike-most,['Nextbike GmbH'],,50.5014,13.6361,Most,CZ,Nextbike,,,,,,
498,nextbike-nicosia,Nextbike,/v2/networks/nextbike-nicosia,['Nextbike GmbH'],,35.1728,33.3653,Nicosia,CY,Nextbike,,,,,,
499,nextbike-norderstedt,Nextbike,/v2/networks/nextbike-norderstedt,['Nextbike GmbH'],,53.6969,10.002,Norderstedt,DE,Nextbike,,,,,,
500,nextbike-novy-jicin,nextbike Nový Jičín,/v2/networks/nextbike-novy-jicin,['Nextbike GmbH'],,49.5976,18.008,Nový Jičín,CZ,,,,,,,
501,nextbike-oberdorf,Nextbike,/v2/networks/nextbike-oberdorf,['Nextbike GmbH'],,46.9563,8.3884,Oberdorf,CH,Nextbike,,,,,,
502,nextbike-ok-bike,OK Bike,/v2/networks/nextbike-ok-bike,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_km/gbfs.json,50.3436,18.2104,Kędzierzyn-Koźle,PL,Nextbike,,,,,,
503,nextbike-olbramovicevotice,nextbike OlbramoviceVotice,/v2/networks/nextbike-olbramovicevotice,['Nextbike GmbH'],,49.6525,14.6355,Olbramovice/Votice,CZ,Nextbike,,,,,,
504,nextbike-oldenburg,OLi-Bike,/v2/networks/nextbike-oldenburg,['Bremer Tageszeitungen AG'],,53.1448,8.22485,Oldenburg,DE,Nextbike,,,,,,
505,nextbike-olomouc,nextbike Olomouc,/v2/networks/nextbike-olomouc,['Nextbike GmbH'],,49.5929,17.2459,Olomouc,CZ,Nextbike,,,,,,
506,nextbike-opava,nextbike Opava,/v2/networks/nextbike-opava,['Nextbike GmbH'],,49.9289,18.2634,Opava,CZ,Nextbike,,,,,,
507,nextbike-ortenaukreis,Nextbike Ortenaukreis,/v2/networks/nextbike-ortenaukreis,['nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_eh/gbfs.json,48.4721,7.94243,Ortenaukreis,DE,,,,,,,
508,nextbike-ostrava,nextbike Ostrava,/v2/networks/nextbike-ostrava,['Nextbike GmbH'],,49.8344,18.2823,Ostrava,CZ,Nextbike,,,,,,
509,nextbike-ostrava-hlucin,nextbike Ostrava,/v2/networks/nextbike-ostrava-hlucin,['Nextbike GmbH'],,49.898,18.1923,Hlučín,CZ,Nextbike,,,,,,
510,nextbike-ostrava-vresina,nextbike Ostrava,/v2/networks/nextbike-ostrava-vresina,['Nextbike GmbH'],,49.825,18.1206,Vřesina,CZ,,,,,,,
511,nextbike-otwocki-rower-miejski,Otwocki Rower Miejski,/v2/networks/nextbike-otwocki-rower-miejski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_os/gbfs.json,52.1042,21.2538,Otwock,PL,Nextbike,,,,,,
512,nextbike-pardubice,nextbike Pardubice,/v2/networks/nextbike-pardubice,['Nextbike GmbH'],,50.0343,15.7812,Pardubice,CZ,,,,,,,
513,nextbike-piaseczynski-rower-miejski,Piaseczyński Rower Miejski,/v2/networks/nextbike-piaseczynski-rower-miejski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pi/gbfs.json,52.0733,21.0269,Piaseczno,PL,Nextbike,,,,,,
514,nextbike-pisek,nextbike Písek,/v2/networks/nextbike-pisek,['Nextbike GmbH'],,49.3051,14.1463,Písek,CZ,Nextbike,,,,,,
515,nextbike-potsdam,Nextbike,/v2/networks/nextbike-potsdam,['Nextbike GmbH'],,52.3997,13.0676,Potsdam,DE,Nextbike,,,,,,
516,nextbike-praha,nextbike Praha,/v2/networks/nextbike-praha,['Nextbike GmbH'],,50.0592,14.5761,Praha,CZ,Nextbike,,,,,,
517,nextbike-praha-ricany,nextbike Praha,/v2/networks/nextbike-praha-ricany,['Nextbike GmbH'],,49.9976,14.6685,Říčany,CZ,Nextbike,,,,,,
518,nextbike-prerov,nextbike Prerov,/v2/networks/nextbike-prerov,['Nextbike GmbH'],,49.4574,17.4408,Prerov,CZ,Nextbike,,,,,,
519,nextbike-prostejov,nextbike Prostejov,/v2/networks/nextbike-prostejov,['Nextbike GmbH'],,49.4722,17.1055,Prostejov,CZ,,,,,,,
520,nextbike-pruszkowski-rower-miejski,Pruszkowski Rower Miejski,/v2/networks/nextbike-pruszkowski-rower-miejski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_or/gbfs.json,52.1617,20.8071,Pruszków,PL,Nextbike,,,,,,
521,nextbike-rower-miejski-w-ostrowie-wielkopolskim,Rower Miejski w Ostrowie Wielkopolskim,/v2/networks/nextbike-rower-miejski-w-ostrowie-wielkopolskim,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_po/gbfs.json,51.6368,17.7958,Ostrów Wielkopolski,PL,Nextbike,,,,,,
522,nextbike-rowerowe-lodzkie,Rowerowe Łódzkie,/v2/networks/nextbike-rowerowe-lodzkie,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pw/gbfs.json,51.7406,19.3151,Łódzkie,PL,Nextbike,,,,,,
523,nextbike-russelsheim-am-main,Nextbike,/v2/networks/nextbike-russelsheim-am-main,['Nextbike GmbH'],,49.9881,8.42142,Rüsselsheim am Main,DE,Nextbike,,,,,,
524,nextbike-rychnovsko,nextbike Rychnovsko,/v2/networks/nextbike-rychnovsko,['Nextbike GmbH'],,50.1668,16.2828,Rychnovsko,CZ,Nextbike,,,,,,
525,nextbike-sarajevo,Nextbike,/v2/networks/nextbike-sarajevo,['Nextbike GmbH'],,43.85,18.39,Sarajevo,BA,Nextbike,,,,,,
526,nextbike-sarnen,Nextbike,/v2/networks/nextbike-sarnen,['Nextbike GmbH'],,46.8963,8.24614,Sarnen,CH,Nextbike,,,,,,
527,nextbike-serfaus,Nextbike,/v2/networks/nextbike-serfaus,['Nextbike GmbH'],,47.0387,10.6048,Serfaus,AT,,,,,,,
528,nextbike-stans,Nextbike,/v2/networks/nextbike-stans,['Nextbike GmbH'],,46.9593,8.36836,Stans,CH,Nextbike,,,,,,
529,nextbike-stansstad,Nextbike,/v2/networks/nextbike-stansstad,['Nextbike GmbH'],,46.9801,8.34098,Stansstad,CH,Nextbike,,,,,,
530,nextbike-stirling,Nextbike,/v2/networks/nextbike-stirling,['Nextbike GmbH'],,56.1165,-3.9369,Stirling,GB,Nextbike,,,,,,
531,nextbike-stpolten,Nextbike,/v2/networks/nextbike-stpolten,['Nextbike GmbH'],,48.2058,15.6232,St.Pölten,AT,Nextbike,,,,,,
532,nextbike-sursee,Nextbike,/v2/networks/nextbike-sursee,['Nextbike GmbH'],,47.1713,8.10877,Sursee,CH,Nextbike,,,,,,
533,nextbike-system-rowerow-miejskich-w-pszczynie,System Rowerów Miejskich w Pszczynie,/v2/networks/nextbike-system-rowerow-miejskich-w-pszczynie,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ap/gbfs.json,49.9778,18.9423,Pszczyna,PL,Nextbike,,,,,,
534,nextbike-tarnowski-rower-miejski,Tarnowski Rower Miejski,/v2/networks/nextbike-tarnowski-rower-miejski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tn/gbfs.json,50.0133,20.9856,Tarnów,PL,Nextbike,,,,,,
535,nextbike-thermenregion,Nextbike,/v2/networks/nextbike-thermenregion,['Nextbike GmbH'],,47.9892,16.2646,Thermenregion,AT,,,,,,,
536,nextbike-trutnov,nextbike Trutnov,/v2/networks/nextbike-trutnov,['Nextbike GmbH'],,50.5616,15.9126,Trutnov,CZ,Nextbike,,,,,,
537,nextbike-tulln,Nextbike,/v2/networks/nextbike-tulln,['Nextbike GmbH'],,48.3269,16.0569,Tulln,AT,Nextbike,,,,,,
538,nextbike-tuzla,Nextbike,/v2/networks/nextbike-tuzla,['Nextbike GmbH'],,44.5392,18.675,Tuzla,BA,Nextbike,,,,,,
539,nextbike-uherske-hradiste,nextbike Uherské Hradiště,/v2/networks/nextbike-uherske-hradiste,['Nextbike GmbH'],,49.0678,17.4665,Uherské Hradiště,CZ,Nextbike,,,,,,
540,nextbike-university-of-surrey,Nextbike,/v2/networks/nextbike-university-of-surrey,['Nextbike GmbH'],,51.2422,-0.590594,Surrey,GB,,,,,,,
541,nextbike-urdaibai,BBK Klimabizi,/v2/networks/nextbike-urdaibai,['Nextbike GmbH'],,43.395,-2.68815,Urdaibai,ES,Nextbike,,,,,,
542,nextbike-veloyou-jozefowski-rower-miejski,Veloyou - Józefowski Rower Miejski,/v2/networks/nextbike-veloyou-jozefowski-rower-miejski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_jr/gbfs.json,52.1348,21.2361,Józefów,PL,Nextbike,,,,,,
543,nextbike-vinnytsia,Nextbike,/v2/networks/nextbike-vinnytsia,['Nextbike GmbH'],,49.2328,28.4625,Vinnytsia,UA,Nextbike,,,,,,
544,nextbike-vrchlabi,nextbike Vrchlabí,/v2/networks/nextbike-vrchlabi,['Nextbike GmbH'],,50.6222,15.6126,Vrchlabí,CZ,Nextbike,,,,,,
545,nextbike-wachau,Nextbike,/v2/networks/nextbike-wachau,['Nextbike GmbH'],,48.3188,15.4166,Wachau,AT,,,,,,,
546,nextbike-wienerwald,Nextbike,/v2/networks/nextbike-wienerwald,['Nextbike GmbH'],,48.1926,16.141,WienerWald,AT,,,,,,,
547,nextbike-wiesbaden,Nextbike,/v2/networks/nextbike-wiesbaden,['Nextbike GmbH'],,50.0709,8.24322,Wiesbaden,DE,Nextbike,,,,,,
548,nextbike-wlower-wloclawski-rower-miejski,Włower - Włocławski Rower Miejski,/v2/networks/nextbike-wlower-wloclawski-rower-miejski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_wf/gbfs.json,52.6639,19.0681,Włocławek,PL,Nextbike,,,,,,
549,nextbike-wolfenschiessen,Nextbike,/v2/networks/nextbike-wolfenschiessen,['Nextbike GmbH'],,46.9079,8.39767,Wolfenschiessen,CH,Nextbike,,,,,,
550,nextbike-wolsztynski-rower-miejski,Wolsztyński Rower Miejski,/v2/networks/nextbike-wolsztynski-rower-miejski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_fp/gbfs.json,52.113,16.1166,Wolsztyn,PL,Nextbike,,,,,,
551,nextbike-wrneustadt,Nextbike,/v2/networks/nextbike-wrneustadt,['Nextbike GmbH'],,47.8167,16.2426,Wr.Neustadt,AT,Nextbike,,,,,,
552,nextbike-wurzburg,Nextbike,/v2/networks/nextbike-wurzburg,['Nextbike GmbH'],,49.8,9.93333,Würzburg,DE,,,,,,,
553,nextbike-zagreb,Nextbike,/v2/networks/nextbike-zagreb,['Nextbike GmbH'],,45.7984,15.9789,Zagreb,HR,Nextbike,,,,,,
554,nextbike-zielonogorski-rower-miejski,Zielonogórski Rower Miejski,/v2/networks/nextbike-zielonogorski-rower-miejski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pm/gbfs.json,51.9337,15.5097,Zielona Góra,PL,Nextbike,,,,,,
555,nextbike-zlin,nextbike Zlín,/v2/networks/nextbike-zlin,['Nextbike GmbH'],,49.238,17.6788,Zlín,CZ,Nextbike,,,,,,
556,nextbike-zyrardowski-rower-miejski,Żyrardowski Rower Miejski,/v2/networks/nextbike-zyrardowski-rower-miejski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_zy/gbfs.json,52.054,20.4414,Żyrardów,PL,Nextbike,,,,,,
557,nibelungen-bike-braunschweig,Nibelungen-Bike,/v2/networks/nibelungen-bike-braunschweig,['Nextbike GmbH'],,52.2597,10.5307,Braunschweig,DE,Nextbike,,,,,,
558,nomago-gorica,Nomago Bikes - GO2GO,/v2/networks/nomago-gorica,['Nextbike GmbH'],,45.9576,13.6406,Nova Gorica,SI,Nextbike,,,,,,
559,nomago-gorizia,GO2GO - Gorizia,/v2/networks/nomago-gorizia,['Nextbike GmbH'],,45.9469,13.6208,Gorizia,IT,Nextbike,,,,,,
560,nomago-ljubljana,Nomago Bikes - LJUBLJANA,/v2/networks/nomago-ljubljana,['Nextbike GmbH'],,46.0577,14.5013,Ljubljana,SI,Nextbike,,,,,,
561,nomago-portoroz,Nomago Bikes - PORTOROZ,/v2/networks/nomago-portoroz,['Nextbike GmbH'],,45.5054,13.5979,Portorož,SI,,,,,,,
562,nomago-zanaprej,Nomago Bikes - ZANAPREJ,/v2/networks/nomago-zanaprej,['Nextbike GmbH'],,46.1392,14.9785,Zagorje ob Savi,SI,Nextbike,,,,,,
563,nomagobikes-celje,NomagoBikes,/v2/networks/nomagobikes-celje,['Nextbike GmbH'],,46.2388,15.2693,Celje,SI,Nextbike,,,,,,
564,nomagobikes-lasko,NomagoBikes,/v2/networks/nomagobikes-lasko,['Nextbike GmbH'],,46.1458,15.2312,Laško,SI,Nextbike,,,,,,
565,notoinbici,NotoinBici,/v2/networks/notoinbici,['Comunicare S.r.l.'],,36.889437754839854,15.074658393859863,Noto,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=162,,,,,
566,novara,Novara,/v2/networks/novara,['Comunicare S.r.l.'],,45.44574,8.622165,Novara,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=131,,,,,
567,nubija-changwon,누비자 (Nubija),/v2/networks/nubija-changwon,['Changwon City'],,35.22369091380072,128.67059887227657,창원시 (Changwon),KR,,,,,,,
568,oeynrad-bad-oeynhausen,Oeynrad,/v2/networks/oeynrad-bad-oeynhausen,['Nextbike GmbH'],,52.2051,8.80074,Bad Oeynhausen,DE,,,,,,,
569,olbia-bike,Olbia Bike,/v2/networks/olbia-bike,['Comunicare S.r.l.'],,40.9240543,9.4994397,Olbia,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=194,,,,,
570,omaha,Heartland BCycle,/v2/networks/omaha,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_heartland/gbfs.json,41.25832,-96.00853,"Omaha, NE",US,BCycle,,,,,,
571,ontibici,Ontibici,/v2/networks/ontibici,['Movilidad Urbana Sostenible S.L.'],,38.8211,-0.609,Ontinyent,ES,Nextbike,,,,,,
572,opcina-brinje-brinje,Općina Brinje,/v2/networks/opcina-brinje-brinje,['Nextbike GmbH'],,44.9977,15.1258,Brinje,HR,Nextbike,,,,,,
573,opcina-pitomaca,Općina Pitomača (Croatia),/v2/networks/opcina-pitomaca,['Nextbike GmbH'],,45.9077,17.2622,Pitomača,HR,,,,,,,
574,optymo,Optymo,/v2/networks/optymo,['SMTC 90'],https://belfort-fr.fifteen.site/gbfs/gbfs.json,47.641111,6.849444,Belfort,FR,,,,,,,
575,oslo-bysykkel,Bysykkel,/v2/networks/oslo-bysykkel,['Urban Sharing AS'],https://gbfs.urbansharing.com/oslobysykkel.no/gbfs.json,59.913869,10.752245,Oslo,NO,,,,,,,
576,ossola,Comunità Montana Valli dell'Ossola,/v2/networks/ossola,['Comunicare S.r.l.'],,46.127196,8.499169,Santa Maria Maggiore - Malesco - Villette,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=152,,,,,
577,ov-fiets,OV-fiets,/v2/networks/ov-fiets,['NS Groep NV'],,52.1449,5.5603,Nederland,NL,,https://apiportal.ns.nl/,,,,,
578,parkinbici,Parkinbici,/v2/networks/parkinbici,['Comunicare S.r.l.'],,41.7817081,15.8516421,Parco Nazionale del Gargano,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=105,,,,,
579,parma,Mi Muovo in Bici,/v2/networks/parma,['Comunicare S.r.l.'],,44.801485,10.3279036,Parma,IT,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=58,,,,,
580,passofundo,Passo Fundo Vai de Bici,/v2/networks/passofundo,['Mobhis Automação Urbana'],,-28.2555,-52.3981,Passo Fundo,BR,Mobhis,,,,,,
581,pavia-in-bici,Pavia in bici,/v2/networks/pavia-in-bici,['Comunicare S.r.l.'],,45.1847248,9.1582069,Pavia,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=45,,,,,
582,peacehealth-rides,PeaceHealth Rides,/v2/networks/peacehealth-rides,['Social Bicycles Inc.'],https://peacehealthrides.com/opendata/gbfs.json,44.0502,-123.0949,"Eugene, OR",US,,,,,,,
583,perivelo,Périvélo,/v2/networks/perivelo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/perivelo/gbfs.json,45.1929,0.7217,Grand Périgueux,FR,Ecovelo,,True,,,,
584,petites-reines,Les Petites Reines,/v2/networks/petites-reines,['Ecovelo'],https://api.gbfs.ecovelo.mobi/petitesreines/gbfs.json,46.4971,-1.7805,Les Sables d'Olonne,FR,Ecovelo,,True,,,,
585,piacenza,Mi Muovo in Bici,/v2/networks/piacenza,['Comunicare S.r.l.'],,45.0473754,9.6865813,Piacenza,IT,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=148,,,,,
586,pickebike-aubonne,PickeBike Aubonne,/v2/networks/pickebike-aubonne,['PickeBike'],https://gbfs.prod.sharedmobility.ch/v2/gbfs/pickebike_aubonne/gbfs,46.4949,6.3963,Aubonne,CH,,https://github.com/SFOE/sharedmobility/blob/main/Access%20the%20data.md,,Open Use,https://opendata.swiss/en/dataset/standorte-und-verfugbarkeit-von-shared-mobility-angeboten,,
587,pickebike-basel,PickeBike Basel,/v2/networks/pickebike-basel,['PickeBike'],https://gbfs.prod.sharedmobility.ch/v2/gbfs/pickebike_basel/gbfs,47.5579,7.5902,Basel,CH,,https://github.com/SFOE/sharedmobility/blob/main/Access%20the%20data.md,,Open Use,https://opendata.swiss/en/dataset/standorte-und-verfugbarkeit-von-shared-mobility-angeboten,,
588,pickebike-fribourg,PickeBike Fribourg,/v2/networks/pickebike-fribourg,['PickeBike'],https://gbfs.prod.sharedmobility.ch/v2/gbfs/pickebike_fribourg/gbfs,46.8039,7.1505,Fribourg,CH,,https://github.com/SFOE/sharedmobility/blob/main/Access%20the%20data.md,,Open Use,https://opendata.swiss/en/dataset/standorte-und-verfugbarkeit-von-shared-mobility-angeboten,,
589,pinerolo,Pinerolo,/v2/networks/pinerolo,['Comunicare S.r.l.'],,44.8850256,7.3499953,Pinerolo,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=71,,,,,
590,pittsburgh,Pogoh,/v2/networks/pittsburgh,"['Bike Share Pittsburgh Inc.', 'PBSC Urban Solutions']",https://pittsburgh.publicbikesystem.net/customer/gbfs/v2/gbfs.json,40.4406,-79.9893,"Pittsburgh, PA",US,,,,,,,
591,pobiedziski-rower-gminny-pobiedziska,Pobiedziski Rower Gminny,/v2/networks/pobiedziski-rower-gminny-pobiedziska,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pu/gbfs.json,52.4116,16.9258,Pobiedziska,PL,Nextbike,,,,,,
592,pombike,Pombike,/v2/networks/pombike,"['SOLTRÁFEGO, SA']",,39.915278,-8.632222,Pombal,PT,Soltrafego,,,,,,
593,pony-nice,Pony,/v2/networks/pony-nice,['Pony'],https://gbfs.getapony.com/v1/Nice/en/gbfs.json,43.695949,7.271413,Nice,FR,,,,,,,
594,pordenone,Pordenone,/v2/networks/pordenone,['Comunicare S.r.l.'],,45.94790101663391,12.674491020251475,Pordenone,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=164,,,,,
595,portofino-park-and-bike,Portofino Park and Bike,/v2/networks/portofino-park-and-bike,['Comunicare S.r.l.'],,44.335084,9.211264,Santa Margherita Ligure - Portofino - Camogli,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=128,,,,,
596,prata-camportaccio,Prata Camportaccio,/v2/networks/prata-camportaccio,['Comunicare S.r.l.'],,46.3042146,9.3964914,Prata Camportaccio,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=108,,,,,
597,publibike-bern,PubliBike Bern,/v2/networks/publibike-bern,['PubliBike AG'],,46.94841,7.43767,Bern,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
598,publibike-fribourg,PubliBike Fribourg,/v2/networks/publibike-fribourg,['PubliBike AG'],,46.805708,7.160339,Fribourg,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
599,publibike-lausanne-morges,PubliBike Lausanne-Morges,/v2/networks/publibike-lausanne-morges,['PubliBike AG'],,46.516649,6.62948,Lausanne,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
600,publibike-region-de-nyon,PubliBike Région de Nyon,/v2/networks/publibike-region-de-nyon,['PubliBike AG'],,46.381706,6.240311,Nyon,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
601,publibike-sottoceneri-ti,PubliBike Sottoceneri (TI),/v2/networks/publibike-sottoceneri-ti,['PubliBike AG'],,46.00491,8.95244,Lugano,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
602,publibike-zuerich,PubliBike Zürich,/v2/networks/publibike-zuerich,['PubliBike AG'],,47.38728,8.53767,Zürich,CH,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,
603,punpunbikeshare,Pun Pun Bike Share,/v2/networks/punpunbikeshare,['BTS Group Holdings'],,13.75,100.516667,Bangkok,TH,,,,,,,
604,qrobici,Qrobici,/v2/networks/qrobici,"['Municipio de Querétaro', 'EMU (Estrategias de movilidad Urbana)']",,20.5939,-100.3958,Santiago de Querétaro,MX,,,,,,,
605,ready4green-graben,Graben - ready4green,/v2/networks/ready4green-graben,['Nextbike GmbH'],,51.1242,10.8984,Graben,DE,Nextbike,,,,,,
606,redding,Redding BCycle,/v2/networks/redding,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_redding/gbfs.json,40.5875,-122.386,"Redding, CA",US,BCycle,,,,,,
607,reddy-bike-share,Reddy Bike Share,/v2/networks/reddy-bike-share,"['Shared Mobility Inc.', 'Social Bicycles Inc.']",https://reddybikeshare.socialbicycles.com/opendata/gbfs.json,42.89373841865211,-78.8718044757843,"Buffalo, NY",US,,,,,,,
608,reggio-emilia,Mi Muovo in Bici,/v2/networks/reggio-emilia,['Comunicare S.r.l.'],,44.6989932,10.6296859,Reggio Emilia,IT,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=155,,,,,
609,regivelo-kreuzlingen,Regivelo,/v2/networks/regivelo-kreuzlingen,"['Regivelo', 'Donkey Republic']",https://stables.donkey.bike/api/public/gbfs/2/donkey_kreuzlingen/gbfs.json,47.646,9.1716,Kreuzlingen,CH,,,,,,,
610,revgmobic,mobic,/v2/networks/revgmobic,['Rhein-Erft-Verkehrsgesellschaft mbH'],,50.8493,6.6687,REVG,DE,Nextbike,,,,,,
611,rietinbici,Rietinbici,/v2/networks/rietinbici,['Comunicare S.r.l.'],,42.40262397383167,12.86099910736084,Rieti,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=158,,,,,
612,rimini,Mi Muovo in Bici,/v2/networks/rimini,['Comunicare S.r.l.'],,44.0570817,12.5646003,Rimini,IT,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=149,,,,,
613,rivibike,Rivibike,/v2/networks/rivibike,"['Sobloco Construtora S/A', 'Associação dos Amigos da Riviera', 'Tembici']",https://riviera.publicbikesystem.net/customer/gbfs/v2/gbfs.json,-23.7998,-46.0223,Riviera de São Lourenço,BR,,,,,,,
614,rmbikes,RMBikes,/v2/networks/rmbikes,"['Município de Rio Maior', 'Wegoshare, Lda']",,39.3374,-8.9374,Rio Maior,PT,,,True,,,,
615,rower-powiatowy-sokolow-podlaski,Rower Powiatowy Sokołów Podlaski,/v2/networks/rower-powiatowy-sokolow-podlaski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_rq/gbfs.json,52.4093,22.2526,Sokołów Podlaski,PL,Nextbike,,,,,,
616,rsvg-bike,RSVG-Bike,/v2/networks/rsvg-bike,['Nextbike GmbH'],,50.7669,7.37457,RSVG,DE,Nextbike,,,,,,
617,rtc-bike-share,RTC Bike Share,/v2/networks/rtc-bike-share,"['RTC Southern Nevada, Inc', 'BCycle, LLC']",https://gbfs.bcycle.com/bcycle_rtcbikeshare/gbfs.json,36.1438,-115.15682,"Las Vegas, NV",US,BCycle,,,,,,
618,rubis-velo,Rubis'Vélo,/v2/networks/rubis-velo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/beb/gbfs.json,46.2056,5.2289,Bourg-en-Bresse,FR,Ecovelo,,,,,,
619,rva-bikes,RVA Bike Share,/v2/networks/rva-bikes,"['Richmond Department of Public Works', 'Wegoshare, Lda']",,37.53833,-77.43464,"Richmond, VA",US,,,True,,,,
620,rvk,RVK,/v2/networks/rvk,['Nextbike GmbH'],,50.7069,6.87607,RVK e-Bike,DE,Nextbike,,,,,,
621,saluzzo,Saluzzo,/v2/networks/saluzzo,['Comunicare S.r.l.'],,44.6445404,7.492735499999999,Saluzzo,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=51,,,,,
622,sanantonio,SWell Cycle,/v2/networks/sanantonio,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_sanantonio/gbfs.json,29.43701,-98.48236,"San Antonio, TX",US,BCycle,,,,,,
623,santa-barbara,Santa Barbara BCycle,/v2/networks/santa-barbara,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_santabarbara/gbfs.json,34.42178,-119.7001,"Santa Barbara, CA",US,BCycle,,,,,,
624,santa-cruz,Santa Cruz BCycle,/v2/networks/santa-cruz,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_santacruz/gbfs.json,36.97484,-122.0277,"Santa Cruz, CA",US,BCycle,,,,,,
625,santana,Sântana Velo,/v2/networks/santana,['PBSC Urban Solutions'],https://santana.publicbikesystem.net/customer/gbfs/v2/gbfs.json,46.3461,21.5064,Sântana,RO,,,,,,,
626,santander-brunel,Santander Cycles - Brunel,/v2/networks/santander-brunel,['Nextbike GmbH'],,51.5463,-0.48048,Brunel University,GB,Nextbike,,,,,,
627,santander-cycles,Santander Cycles,/v2/networks/santander-cycles,"['PBSC', 'Serco Group plc']",,51.51121389999999,-0.1198244,London,GB,Bixi,,,,,,
628,santander-cycles-mk-milton-keynes,Santander Cycles MK,/v2/networks/santander-cycles-mk-milton-keynes,['Nextbike GmbH'],,52.0406,-0.759417,Milton Keynes,GB,Nextbike,,,,,,
629,santander-cycles-swansea-swansea-university,Santander Cycles,/v2/networks/santander-cycles-swansea-swansea-university,['Nextbike GmbH'],,51.6106,-3.9764,Swansea,GB,Nextbike,,,,,,
630,santander-monchengladbach,Santander Mönchengladbach,/v2/networks/santander-monchengladbach,['Nextbike GmbH'],,51.1817,6.43578,Mönchengladbach,DE,Nextbike,,,,,,
